account_id,anomaly_score,anomaly_rank,step_down_flag,passive_receiver_flag
1072,29.86,2470,0,0
1073,21.94,3626,0,1
1074,17.12,5052,0,0
1075,42.63,1145,1,0
1076,29.24,2527,1,0
1077,2.02,8352,0,0
1078,8.16,6734,0,0
1079,21.91,3633,1,0
1080,1.95,8376,0,0
1081,1.73,8472,0,0
1082,17.9,4807,0,1
1083,5.04,7488,0,0
1084,1.9,8395,0,0
1085,1.0,8693,0,0
1086,53.62,492,0,0
1087,28.89,2566,0,1
1088,0.89,8745,0,0
1089,6.34,7184,0,0
1090,33.2,2052,1,0
1091,21.9,3635,1,0
1092,13.99,5563,0,0
1093,21.76,3680,0,1
1094,18.13,4721,0,1
1095,0.98,8707,0,0
1096,2.13,8316,0,0
1097,45.69,963,0,0
1098,2.01,8359,0,0
1099,33.23,2049,0,1
1100,22.51,3500,0,0
1101,24.73,3098,0,1
1102,19.0,4400,0,1
1103,14.23,5522,0,0
1104,2.39,8220,0,0
1105,3.93,7819,0,0
1106,4.63,7599,0,0
1107,51.39,569,1,0
1108,34.53,1849,1,1
1109,26.31,2889,1,0
1110,1.09,8673,0,0
1111,18.39,4620,0,1
1112,27.8,2702,0,1
1113,6.37,7175,0,0
1114,4.74,7569,0,0
1115,5.82,7293,0,0
1116,17.88,4815,0,1
1117,10.45,6227,0,0
1118,9.39,6495,0,0
1119,1.4,8592,0,0
1120,4.31,7696,0,0
1121,8.28,6702,0,0
1122,5.43,7391,0,0
1123,15.75,5327,0,0
1124,66.03,141,0,0
1125,4.2,7736,0,0
1126,5.13,7461,0,0
1127,23.55,3316,1,0
1128,18.9,4427,1,0
1129,29.86,2471,1,0
1130,17.97,4782,0,1
1131,4.26,7712,0,0
1132,23.4,3338,0,0
1133,16.97,5103,0,0
1134,7.91,6798,0,0
1135,49.05,710,1,0
1136,16.86,5131,1,0
1137,21.2,3797,1,0
1138,27.43,2741,1,0
1139,11.62,5983,0,0
1140,21.39,3757,0,1
1141,4.28,7703,0,0
1142,6.63,7111,0,0
1143,15.53,5358,0,0
1144,18.42,4598,0,1
1145,33.91,1920,1,1
1146,22.26,3561,1,0
1147,18.44,4587,0,1
1148,11.19,6057,0,0
1149,19.36,4252,0,0
1150,41.97,1179,0,0
1151,30.82,2357,1,0
1152,1.43,8585,0,0
1153,6.41,7167,0,0
1154,3.65,7889,0,0
1155,10.04,6342,0,0
1156,17.32,5007,1,0
1157,24.51,3129,0,0
1158,19.41,4234,0,1
1159,23.21,3382,0,0
1160,25.97,2931,0,1
1161,28.05,2667,1,0
1162,6.68,7095,0,0
1163,25.07,3047,0,0
1164,2.15,8310,0,0
1165,22.46,3512,0,1
1166,21.09,3815,0,1
1167,10.07,6331,0,0
1168,56.66,382,0,0
1169,21.37,3763,0,0
1170,63.7,199,0,1
1171,3.49,7925,0,0
1172,8.64,6647,0,0
1173,17.69,4895,0,1
1174,0.5,8969,0,0
1175,4.35,7683,0,0
1176,16.27,5258,0,0
1177,34.21,1888,1,0
1178,13.6,5625,0,0
1179,9.86,6365,0,0
1180,21.03,3829,0,1
1181,19.8,4117,0,1
1182,18.17,4702,0,0
1183,39.22,1370,1,1
1184,19.22,4304,0,0
1185,7.49,6914,0,0
1186,39.32,1358,1,0
1187,10.26,6277,0,0
1188,23.24,3375,0,1
1189,9.46,6482,0,0
1190,28.3,2635,1,0
1191,1.49,8566,0,0
1192,10.28,6273,0,0
1193,0.44,9002,0,0
1194,0.78,8819,0,0
1195,44.2,1063,0,0
1196,23.82,3256,1,0
1197,19.58,4176,0,1
1198,17.97,4782,0,1
1199,23.39,3340,1,0
1200,23.04,3409,0,1
1201,17.93,4793,0,1
1202,34.35,1874,1,1
1203,55.05,431,0,0
1204,18.34,4639,0,0
1205,11.51,5997,0,0
1206,2.73,8127,0,0
1207,8.23,6717,0,0
1208,1.91,8389,0,0
1209,10.81,6145,0,0
1210,0.59,8921,0,0
1211,22.3,3554,0,1
1212,8.53,6666,0,0
1213,40.1,1293,1,0
1214,22.56,3491,0,1
1215,4.42,7657,0,0
1216,19.57,4180,1,0
1217,11.81,5947,0,0
1218,35.52,1728,1,1
1219,22.93,3423,0,1
1220,1.63,8520,0,0
1221,26.34,2884,0,0
1222,23.37,3345,1,0
1223,15.3,5384,0,0
1224,7.68,6857,0,0
1225,30.36,2402,0,1
1226,51.69,557,1,1
1227,18.39,4619,0,1
1228,34.06,1896,1,1
1229,21.01,3834,1,0
1230,0.45,8995,0,0
1231,2.75,8122,0,0
1232,0.87,8751,0,0
1233,33.62,1979,0,0
1234,18.05,4751,0,1
1235,23.57,3314,1,0
1236,22.3,3555,1,0
1237,29.01,2554,0,0
1238,29.81,2476,0,1
1239,4.55,7623,0,0
1240,9.26,6519,0,0
1241,8.88,6594,0,0
1242,19.64,4159,0,0
1243,23.12,3396,0,0
1244,20.66,3899,1,0
1245,1.83,8427,0,0
1246,17.77,4858,0,1
1247,6.08,7231,0,0
1248,17.54,4946,1,0
1249,25.36,3006,1,0
1250,7.46,6922,0,0
1251,9.9,6357,0,0
1252,9.58,6444,0,0
1253,21.34,3770,0,1
1254,0.6,8914,0,0
1255,33.6,1984,1,0
1256,11.3,6034,0,0
1257,0.84,8780,0,0
1258,16.95,5114,1,0
1259,17.85,4824,0,1
1260,19.95,4082,0,1
1261,22.64,3478,0,0
1262,29.47,2508,0,0
1263,12.76,5770,0,0
1264,36.2,1655,1,0
1265,16.99,5098,1,0
1266,26.25,2898,1,0
1267,32.06,2170,1,0
1268,12.0,5907,0,0
1269,19.44,4220,0,1
1270,3.1,8020,0,0
1271,54.84,436,0,1
1272,17.78,4853,0,1
1273,4.64,7594,0,0
1274,17.99,4769,0,1
1275,18.39,4615,0,1
1276,6.27,7198,0,0
1277,47.3,849,0,0
1278,2.58,8174,0,0
1279,32.96,2071,1,0
1280,1.91,8387,0,0
1281,27.52,2728,1,0
1282,18.75,4480,1,0
1283,2.83,8100,0,0
1284,7.61,6886,0,0
1285,9.8,6382,0,0
1286,21.82,3660,1,0
1287,4.14,7759,0,0
1288,3.86,7830,0,0
1289,2.8,8109,0,0
1290,0.32,9045,0,0
1291,7.48,6916,0,0
1292,20.13,4042,0,1
1293,15.21,5400,0,0
1294,18.01,4762,1,0
1295,39.98,1302,1,1
1296,21.97,3617,0,1
1297,39.72,1327,1,1
1298,17.76,4862,1,0
1299,22.29,3556,1,0
1300,33.68,1964,1,1
1301,5.45,7384,0,0
1302,23.99,3231,1,0
1303,7.83,6822,0,0
1304,31.22,2310,0,1
1305,18.19,4692,1,0
1306,27.92,2685,0,1
1307,31.97,2172,1,0
1308,13.49,5640,0,0
1309,16.64,5185,0,0
1310,7.8,6829,0,0
1311,27.91,2691,1,0
1312,17.27,5027,0,0
1313,14.4,5497,0,0
1314,24.86,3077,0,0
1315,17.18,5039,0,0
1316,37.41,1543,0,0
1317,33.63,1972,1,1
1318,28.52,2608,0,1
1319,5.44,7385,0,0
1320,11.77,5954,0,0
1321,19.26,4293,0,1
1322,24.65,3108,0,1
1323,5.2,7443,0,0
1324,10.52,6212,0,0
1325,16.94,5116,1,0
1326,24.67,3105,1,0
1327,38.44,1436,0,0
1328,23.82,3254,0,1
1329,23.7,3285,0,1
1330,38.11,1463,0,0
1331,2.95,8063,0,0
1332,17.3,5015,0,1
1333,50.24,624,0,0
1334,27.0,2789,1,0
1335,24.6,3115,0,0
1336,43.93,1081,0,0
1337,18.43,4593,0,0
1338,100.0,1,1,0
1339,2.98,8060,0,0
1340,0.79,8809,0,0
1341,33.03,2064,1,0
1342,24.84,3083,1,0
1343,16.95,5112,1,0
1344,10.17,6298,0,0
1345,17.75,4868,0,0
1346,3.1,8021,0,0
1347,5.07,7476,0,0
1348,0.49,8974,0,0
1349,18.24,4670,0,1
1350,18.63,4525,0,1
1351,1.58,8539,0,0
1352,2.21,8287,0,0
1353,2.73,8125,0,0
1354,18.13,4723,0,1
1355,82.32,24,1,0
1356,61.27,261,1,0
1357,18.75,4479,1,0
1358,65.31,161,1,1
1359,1.93,8381,0,0
1360,16.64,5186,1,0
1361,15.24,5396,0,0
1362,7.66,6868,0,0
1363,3.96,7811,0,0
1364,2.36,8226,0,0
1365,1.61,8530,0,0
1366,26.44,2867,0,1
1367,16.61,5196,0,0
1368,4.55,7625,0,0
1369,5.73,7315,0,0
1370,44.33,1053,1,0
1371,17.36,4995,1,0
1372,2.19,8292,0,0
1373,13.08,5698,0,0
1374,15.31,5382,0,0
1375,0.0,9082,0,0
1376,4.37,7679,0,0
1377,0.87,8755,0,0
1378,28.58,2604,0,0
1379,19.52,4196,1,0
1380,12.58,5802,0,0
1381,1.3,8626,0,0
1382,36.54,1624,1,0
1383,59.33,316,0,1
1384,16.94,5119,1,0
1385,17.83,4835,1,0
1386,51.9,554,0,0
1387,7.24,6968,0,0
1388,6.47,7145,0,0
1389,15.85,5316,0,0
1390,35.27,1759,1,1
1391,28.67,2595,1,0
1392,14.12,5541,0,0
1393,22.16,3584,0,0
1394,20.63,3908,0,0
1395,31.01,2334,0,0
1396,10.11,6316,0,0
1397,31.85,2215,0,1
1398,43.22,1113,1,0
1399,38.52,1430,1,0
1400,9.76,6402,0,0
1401,42.19,1169,0,0
1402,23.2,3383,1,0
1403,9.78,6391,0,0
1404,39.51,1341,0,0
1405,44.17,1067,1,1
1406,6.8,7068,0,0
1407,66.01,144,1,0
1408,23.76,3268,0,1
1409,2.88,8082,0,0
1410,14.49,5484,0,0
1411,4.95,7506,0,0
1412,7.22,6976,0,0
1413,18.38,4621,1,0
1414,10.99,6104,0,0
1415,33.0,2069,1,0
1416,4.26,7715,0,0
1417,20.29,4007,1,0
1418,46.42,915,0,0
1419,13.06,5702,0,0
1420,25.25,3025,0,1
1421,2.23,8283,0,0
1422,22.75,3458,0,0
1423,22.41,3528,0,0
1424,2.11,8323,0,0
1425,34.6,1838,1,0
1426,19.81,4113,1,0
1427,15.93,5309,0,0
1428,11.83,5942,0,0
1429,2.57,8176,0,0
1430,18.31,4647,0,1
1431,12.67,5783,0,0
1432,7.98,6786,0,0
1433,20.23,4021,0,1
1434,18.86,4442,0,0
1435,18.78,4467,0,0
1436,1.78,8446,0,0
1437,16.33,5253,0,0
1438,26.46,2864,1,0
1439,23.38,3344,0,0
1440,9.42,6492,0,0
1441,2.2,8291,0,0
1442,19.3,4277,0,1
1443,18.34,4638,0,0
1444,35.32,1751,0,1
1445,11.34,6029,0,0
1446,8.59,6655,0,0
1447,20.08,4058,0,1
1448,21.35,3768,1,0
1449,38.73,1409,0,0
1450,13.5,5636,0,0
1451,18.17,4698,0,1
1452,26.3,2891,1,0
1453,18.61,4528,1,0
1454,5.44,7386,0,0
1455,25.63,2963,0,1
1456,19.28,4285,0,1
1457,6.4,7169,0,0
1458,17.89,4814,0,1
1459,14.31,5512,0,0
1460,23.14,3390,1,0
1461,14.85,5441,0,0
1462,21.91,3634,1,0
1463,18.91,4426,1,0
1464,0.64,8899,0,0
1465,2.34,8233,0,0
1466,20.84,3862,0,0
1467,21.58,3720,0,1
1468,1.86,8413,0,0
1469,58.72,329,1,0
1470,5.31,7413,0,0
1471,16.62,5192,1,0
1472,35.04,1793,1,1
1473,16.35,5248,0,0
1474,47.07,857,0,0
1475,24.27,3171,0,0
1476,24.03,3219,0,0
1477,46.89,867,1,0
1478,18.66,4515,0,1
1479,17.53,4951,0,0
1480,8.18,6730,0,0
1481,14.43,5492,0,0
1482,7.2,6982,0,0
1483,12.24,5873,0,0
1484,2.45,8201,0,0
1485,7.13,6995,0,0
1486,31.77,2228,0,0
1487,11.85,5941,0,0
1488,18.2,4686,0,1
1489,6.68,7094,0,0
1490,7.46,6921,0,0
1491,33.73,1953,1,1
1492,24.15,3195,1,0
1493,19.39,4239,0,1
1494,17.41,4988,0,0
1495,10.76,6152,0,0
1496,28.39,2622,0,1
1497,13.21,5681,0,0
1498,18.73,4489,0,1
1499,43.76,1085,0,0
1500,0.53,8957,0,0
1501,2.1,8325,0,0
1502,1.21,8642,0,0
1503,19.44,4222,0,0
1504,42.25,1164,1,0
1505,0.26,9058,0,0
1506,25.23,3029,1,0
1507,0.12,9081,0,0
1508,12.81,5760,0,0
1509,18.73,4491,0,1
1510,31.04,2332,0,0
1511,33.58,1988,1,1
1512,2.88,8084,0,0
1513,11.07,6084,0,0
1514,4.96,7504,0,0
1515,4.77,7563,0,0
1516,49.52,667,1,1
1517,7.0,7025,0,0
1518,25.34,3010,0,1
1519,50.06,632,0,1
1520,15.58,5352,0,0
1521,22.15,3588,0,1
1522,19.89,4094,0,1
1523,11.81,5946,0,0
1524,24.49,3136,0,1
1525,19.7,4142,0,1
1526,11.8,5948,0,0
1527,6.87,7049,0,0
1528,11.49,6001,0,0
1529,20.14,4039,0,0
1530,23.28,3369,0,0
1531,3.92,7820,0,0
1532,32.21,2152,1,0
1533,40.17,1288,1,1
1534,4.57,7617,0,0
1535,13.71,5609,0,0
1536,3.03,8043,0,0
1537,12.44,5831,0,0
1538,57.9,349,0,0
1539,28.24,2642,0,1
1540,35.58,1719,1,1
1541,19.59,4171,0,1
1542,42.41,1157,1,0
1543,7.71,6847,0,0
1544,55.17,430,1,0
1545,16.19,5268,0,0
1546,18.39,4618,1,0
1547,0.98,8706,0,0
1548,22.23,3570,0,0
1549,8.81,6610,0,0
1550,37.19,1563,1,0
1551,24.98,3055,0,0
1552,26.36,2881,0,0
1553,31.58,2267,1,0
1554,22.39,3533,1,0
1555,10.29,6270,0,0
1556,21.65,3707,0,1
1557,47.44,828,0,1
1558,20.1,4048,0,1
1559,38.83,1402,1,0
1560,22.34,3546,1,0
1561,0.69,8874,0,0
1562,24.66,3107,0,0
1563,54.33,459,0,1
1564,60.68,282,1,0
1565,25.35,3007,0,0
1566,8.67,6641,0,0
1567,45.59,970,0,0
1568,31.45,2282,1,0
1569,9.59,6439,0,0
1570,33.49,2010,1,1
1571,5.66,7327,0,0
1572,19.27,4290,1,0
1573,55.54,413,1,0
1574,24.31,3165,1,0
1575,13.64,5620,0,0
1576,21.97,3620,0,1
1577,14.02,5553,0,0
1578,13.66,5618,0,0
1579,18.58,4538,1,0
1580,24.55,3124,0,1
1581,20.59,3925,0,0
1582,3.48,7932,0,0
1583,29.13,2543,0,0
1584,20.35,3992,0,1
1585,37.59,1526,1,0
1586,17.97,4777,0,1
1587,21.47,3743,1,0
1588,41.9,1184,0,0
1589,18.48,4576,1,0
1590,4.1,7765,0,0
1591,19.36,4256,0,1
1592,6.54,7130,0,0
1593,5.38,7398,0,0
1594,10.21,6286,0,0
1595,21.77,3676,0,0
1596,16.42,5232,0,0
1597,3.62,7896,0,0
1598,28.23,2645,0,1
1599,4.01,7792,0,0
1600,26.59,2846,0,0
1601,5.17,7449,0,0
1602,20.91,3848,0,0
1603,32.1,2168,0,0
1604,4.17,7749,0,0
1605,27.26,2757,1,0
1606,6.9,7043,0,0
1607,4.38,7675,0,0
1608,45.41,989,1,1
1609,1.51,8561,0,0
1610,18.1,4732,0,1
1611,19.14,4339,1,0
1612,9.77,6395,0,0
1613,35.73,1705,0,0
1614,18.45,4582,0,1
1615,10.11,6314,0,0
1616,1.45,8580,0,0
1617,38.2,1451,1,0
1618,6.44,7151,0,0
1619,4.89,7522,0,0
1620,26.73,2830,0,0
1621,11.07,6087,0,0
1622,25.31,3016,0,0
1623,44.15,1069,1,0
1624,0.55,8941,0,0
1625,34.29,1882,1,1
1626,23.48,3328,0,1
1627,4.23,7722,0,0
1628,20.87,3855,1,0
1629,1.82,8432,0,0
1630,3.29,7976,0,0
1631,3.48,7930,0,0
1632,9.92,6354,0,0
1633,0.62,8905,0,0
1634,2.8,8110,0,0
1635,12.82,5756,0,0
1636,19.47,4211,0,0
1637,54.01,480,0,0
1638,30.18,2421,0,0
1639,20.37,3987,0,1
1640,17.01,5094,0,0
1641,20.63,3904,0,0
1642,34.26,1884,1,1
1643,24.49,3134,1,0
1644,17.44,4976,1,0
1645,34.52,1850,1,0
1646,15.1,5412,0,0
1647,11.0,6100,0,0
1648,4.65,7591,0,0
1649,5.61,7338,0,0
1650,0.68,8882,0,0
1651,14.41,5494,0,0
1652,44.21,1062,0,1
1653,18.62,4527,1,0
1654,18.75,4483,0,0
1655,0.41,9015,0,0
1656,8.89,6591,0,0
1657,34.28,1883,0,1
1658,5.56,7353,0,0
1659,6.64,7106,0,0
1660,0.85,8771,0,0
1661,2.29,8251,0,0
1662,64.33,186,1,0
1663,16.4,5240,0,0
1664,12.31,5858,0,0
1665,17.19,5038,0,0
1666,47.44,828,0,1
1667,46.39,924,0,0
1668,3.39,7951,0,0
1669,4.08,7777,0,0
1670,29.7,2484,0,1
1671,0.37,9034,0,0
1672,44.97,1016,0,0
1673,8.71,6630,0,0
1674,40.27,1281,0,0
1675,47.0,861,1,0
1676,33.24,2047,0,0
1677,3.82,7835,0,0
1678,18.74,4488,0,1
1679,1.93,8384,0,0
1680,11.73,5961,0,0
1681,27.56,2725,1,0
1682,24.85,3078,0,0
1683,1.39,8595,0,0
1684,17.95,4790,0,1
1685,16.86,5128,1,0
1686,33.67,1965,1,1
1687,0.53,8960,0,0
1688,7.04,7019,0,0
1689,11.41,6013,0,0
1690,1.84,8421,0,0
1691,19.18,4322,0,0
1692,5.09,7472,0,0
1693,20.67,3896,0,0
1694,37.3,1556,1,1
1695,33.56,1998,1,1
1696,19.44,4224,1,0
1697,28.38,2624,1,0
1698,12.23,5876,0,0
1699,4.59,7608,0,0
1700,26.32,2887,1,0
1701,23.86,3248,0,0
1702,1.8,8438,0,0
1703,14.01,5556,0,0
1704,16.5,5221,0,0
1705,6.16,7217,0,0
1706,9.08,6554,0,0
1707,26.24,2900,0,1
1708,9.69,6415,0,0
1709,4.77,7564,0,0
1710,17.42,4982,0,0
1711,8.53,6664,0,0
1712,32.39,2135,0,0
1713,31.24,2307,1,0
1714,17.46,4972,0,0
1715,1.16,8659,0,0
1716,6.78,7073,0,0
1717,0.94,8717,0,0
1718,34.31,1880,1,0
1719,12.92,5737,0,0
1720,31.18,2315,1,0
1721,41.3,1224,1,0
1722,12.66,5785,0,0
1723,20.36,3989,0,0
1724,14.24,5520,0,0
1725,10.18,6297,0,0
1726,25.65,2961,1,0
1727,21.5,3733,1,0
1728,3.04,8042,0,0
1729,6.1,7227,0,0
1730,41.41,1218,1,0
1731,15.29,5388,0,0
1732,28.11,2658,1,0
1733,9.11,6551,0,0
1734,22.43,3516,0,1
1735,33.1,2059,1,0
1736,26.64,2843,1,0
1737,10.86,6135,0,0
1738,16.57,5206,0,0
1739,12.85,5751,0,0
1740,17.17,5045,0,0
1741,9.35,6501,0,0
1742,44.31,1057,1,0
1743,10.68,6183,0,0
1744,14.92,5436,0,0
1745,25.39,2998,0,0
1746,19.99,4076,1,0
1747,49.09,707,1,0
1748,6.4,7170,0,0
1749,17.7,4891,1,0
1750,3.06,8033,0,0
1751,24.62,3111,0,0
1752,4.56,7619,0,0
1753,7.59,6892,0,0
1754,11.36,6023,0,0
1755,2.06,8337,0,0
1756,0.36,9036,0,0
1757,17.55,4938,0,1
1758,37.98,1492,0,0
1759,56.03,399,0,0
1760,7.37,6939,0,0
1761,26.57,2850,0,1
1762,65.73,157,1,0
1763,32.37,2138,1,0
1764,7.84,6819,0,0
1765,0.85,8771,0,0
1766,20.04,4070,0,0
1767,49.47,673,1,0
1768,11.38,6018,0,0
1769,9.51,6466,0,0
1770,26.67,2838,1,0
1771,34.34,1876,1,1
1772,8.9,6587,0,0
1773,33.55,1999,1,1
1774,20.86,3858,0,1
1775,2.81,8107,0,0
1776,5.51,7370,0,0
1777,7.4,6933,0,0
1778,5.52,7367,0,0
1779,35.97,1683,0,0
1780,33.82,1937,0,1
1781,6.62,7115,0,0
1782,33.39,2028,1,1
1783,13.91,5577,0,0
1784,26.83,2809,1,0
1785,6.0,7247,0,0
1786,10.68,6181,0,0
1787,18.55,4551,0,0
1788,41.27,1227,0,1
1789,28.91,2563,0,0
1790,4.0,7798,0,0
1791,1.79,8444,0,0
1792,33.65,1968,1,1
1793,22.71,3464,0,1
1794,5.23,7433,0,0
1795,20.68,3895,0,1
1796,33.07,2060,0,0
1797,31.15,2320,1,0
1798,37.29,1557,1,0
1799,19.29,4282,0,1
1800,11.22,6048,0,0
1801,56.79,377,1,0
1802,1.88,8403,0,0
1803,18.81,4459,0,1
1804,33.49,2009,0,1
1805,18.08,4742,0,0
1806,22.03,3605,1,0
1807,28.88,2569,1,0
1808,23.05,3408,0,0
1809,4.46,7648,0,0
1810,15.03,5422,0,0
1811,59.23,318,1,0
1812,54.11,476,1,0
1813,25.1,3043,0,0
1814,47.1,856,1,1
1815,10.35,6250,0,0
1816,17.63,4913,0,0
1817,33.28,2041,0,0
1818,7.09,7002,0,0
1819,5.29,7419,0,0
1820,19.14,4336,0,0
1821,9.29,6512,0,0
1822,48.16,796,0,0
1823,20.33,3996,0,0
1824,2.52,8188,0,0
1825,18.51,4561,1,0
1826,9.3,6510,0,0
1827,6.39,7172,0,0
1828,11.94,5919,0,0
1829,15.3,5383,0,0
1830,2.38,8221,0,0
1831,23.09,3401,0,0
1832,35.95,1685,1,0
1833,14.56,5474,0,0
1834,3.02,8047,0,0
1835,19.04,4378,0,1
1836,16.18,5269,0,0
1837,21.17,3800,0,0
1838,19.21,4311,1,0
1839,1.9,8393,0,0
1840,10.67,6184,0,0
1841,5.82,7294,0,0
1842,48.13,798,0,0
1843,7.01,7023,0,0
1844,30.09,2429,0,0
1845,17.96,4784,0,1
1846,17.86,4819,0,1
1847,33.77,1950,1,0
1848,22.17,3581,0,1
1849,10.79,6147,0,0
1850,1.48,8570,0,0
1851,9.77,6394,0,0
1852,26.1,2915,0,1
1853,45.46,984,1,1
1854,56.31,392,0,0
1855,8.1,6751,0,0
1856,28.56,2607,0,0
1857,21.77,3677,0,1
1858,18.4,4604,1,0
1859,60.4,288,0,0
1860,1.15,8663,0,0
1861,21.92,3631,0,1
1862,34.79,1819,1,0
1863,23.41,3337,1,0
1864,47.57,823,0,0
1865,33.22,2051,0,0
1866,27.23,2764,1,0
1867,19.85,4104,0,0
1868,33.74,1952,1,0
1869,25.31,3017,1,0
1870,48.68,763,1,0
1871,15.8,5321,0,0
1872,48.31,791,0,0
1873,17.56,4935,0,0
1874,1.03,8687,0,0
1875,7.59,6893,0,0
1876,12.51,5814,0,0
1877,9.78,6392,0,0
1878,13.73,5607,0,0
1879,5.43,7390,0,0
1880,3.42,7943,0,0
1881,27.25,2758,1,0
1882,23.82,3255,0,1
1883,0.87,8757,0,0
1884,12.56,5804,0,0
1885,37.11,1571,0,0
1886,17.48,4960,0,0
1887,35.23,1766,1,0
1888,37.21,1562,1,0
1889,20.74,3886,1,0
1890,6.34,7183,0,0
1891,44.85,1027,1,0
1892,39.87,1311,0,1
1893,34.97,1802,1,1
1894,23.56,3315,0,0
1895,48.57,767,0,1
1896,5.27,7422,0,0
1897,32.04,2171,0,1
1898,47.17,853,0,1
1899,31.23,2309,1,0
1900,8.95,6578,0,0
1901,3.73,7867,0,0
1902,7.08,7008,0,0
1903,27.85,2695,1,0
1904,1.48,8567,0,0
1905,4.9,7519,0,0
1906,34.68,1827,1,0
1907,50.37,619,1,0
1908,45.56,976,0,0
1909,48.75,744,0,1
1910,1.67,8504,0,0
1911,10.66,6188,0,0
1912,46.64,884,1,0
1913,1.35,8613,0,0
1914,26.52,2854,1,0
1915,18.79,4463,0,1
1916,39.51,1342,0,0
1917,43.95,1078,0,0
1918,61.37,247,0,1
1919,6.84,7057,0,0
1920,22.93,3424,1,0
1921,4.16,7752,0,0
1922,18.95,4415,0,1
1923,5.52,7366,0,0
1924,2.62,8164,0,0
1925,6.67,7101,0,0
1926,35.48,1732,0,0
1927,5.92,7271,0,0
1928,12.25,5868,0,0
1929,27.0,2788,1,0
1930,19.0,4395,0,1
1931,28.28,2638,1,0
1932,9.45,6485,0,0
1933,3.18,7998,0,0
1934,18.55,4550,1,0
1935,1.36,8603,0,0
1936,12.61,5794,0,0
1937,7.69,6853,0,0
1938,7.76,6837,0,0
1939,7.73,6843,0,0
1940,17.21,5035,1,0
1941,22.65,3474,0,1
1942,11.65,5979,0,0
1943,4.48,7645,0,0
1944,17.71,4886,0,1
1945,0.87,8750,0,0
1946,34.69,1826,1,1
1947,7.25,6962,0,0
1948,1.25,8636,0,0
1949,9.67,6422,0,0
1950,19.58,4178,0,0
1951,17.83,4832,1,0
1952,1.19,8651,0,0
1953,7.41,6931,0,0
1954,32.29,2144,1,0
1955,0.57,8935,0,0
1956,36.6,1615,1,0
1957,61.3,258,0,1
1958,48.57,767,0,1
1959,19.28,4283,0,1
1960,55.2,428,1,0
1961,4.27,7705,0,0
1962,46.78,874,0,1
1963,27.74,2711,0,1
1964,2.0,8360,0,0
1965,7.97,6789,0,0
1966,8.68,6637,0,0
1967,23.12,3394,0,0
1968,22.21,3577,0,1
1969,61.37,247,0,1
1970,25.26,3024,0,0
1971,15.56,5354,0,0
1972,49.43,689,0,0
1973,32.83,2081,1,0
1974,41.17,1234,1,0
1975,17.49,4958,0,1
1976,6.12,7223,0,0
1977,14.79,5452,0,0
1978,3.74,7865,0,0
1979,25.75,2948,1,0
1980,24.91,3071,1,0
1981,3.53,7911,0,0
1982,24.05,3217,1,0
1983,64.23,189,0,0
1984,17.03,5082,0,0
1985,31.17,2317,1,0
1986,37.63,1523,1,0
1987,21.51,3731,0,1
1988,35.37,1748,1,1
1989,8.92,6582,0,0
1990,9.17,6541,0,0
1991,27.4,2746,0,0
1992,27.84,2697,1,0
1993,27.63,2720,1,0
1994,18.2,4688,0,0
1995,1.87,8406,0,0
1996,62.6,222,1,0
1997,1.29,8629,0,0
1998,10.37,6244,0,0
1999,58.67,331,0,0
2000,20.67,3897,1,0
2001,17.71,4887,0,1
2002,24.22,3181,0,0
2003,19.62,4164,0,1
2004,58.75,327,1,0
2005,28.79,2584,1,0
2006,24.62,3110,0,0
2007,8.97,6571,0,0
2008,19.15,4331,0,1
2009,3.41,7947,0,0
2010,18.68,4507,0,1
2011,5.12,7462,0,0
2012,81.58,27,1,0
2013,31.77,2226,1,0
2014,16.4,5237,0,0
2015,7.79,6831,0,0
2016,21.06,3820,0,0
2017,44.26,1058,0,0
2018,2.28,8260,0,0
2019,35.59,1717,0,1
2020,8.54,6662,0,0
2021,6.97,7033,0,0
2022,11.36,6022,0,0
2023,44.94,1019,1,0
2024,17.61,4924,0,0
2025,19.4,4238,1,0
2026,3.97,7803,0,0
2027,33.0,2067,0,1
2028,11.18,6063,0,0
2029,38.11,1463,0,0
2030,1.67,8504,0,0
2031,18.67,4511,0,1
2032,10.27,6274,0,0
2033,16.54,5212,0,0
2034,4.92,7516,0,0
2035,31.18,2316,1,0
2036,1.34,8619,0,0
2037,38.66,1414,1,1
2038,24.26,3174,0,1
2039,5.2,7440,0,0
2040,52.46,533,0,0
2041,35.24,1763,0,0
2042,10.69,6178,0,0
2043,8.37,6691,0,0
2044,9.54,6458,0,0
2045,38.11,1463,0,0
2046,7.33,6950,0,0
2047,28.42,2617,0,1
2048,32.78,2088,0,0
2049,34.1,1893,1,0
2050,12.5,5818,0,0
2051,53.11,511,1,0
2052,49.17,700,0,0
2053,24.69,3102,1,0
2054,63.16,214,1,0
2055,40.52,1270,1,0
2056,23.88,3245,1,0
2057,1.2,8644,0,0
2058,21.78,3672,1,0
2059,0.47,8981,0,0
2060,3.57,7908,0,0
2061,3.09,8028,0,0
2062,26.52,2856,0,0
2063,10.47,6219,0,0
2064,36.99,1589,1,1
2065,1.41,8591,0,0
2066,7.66,6867,0,0
2067,14.65,5464,0,0
2068,7.99,6785,0,0
2069,21.4,3755,0,1
2070,38.7,1413,0,0
2071,0.38,9026,0,0
2072,6.38,7173,0,0
2073,27.82,2700,1,0
